video_id,start,end,text,dialect
1hAfB0EUS4E,00:00:58.399,00:01:04.600,وتشعر بصعوبة أداء التمارين الرياضية والوقوف والتحرك بشكل مريح طوال اليوم. ,Jordan
1hAfB0EUS4E,00:01:04.627,00:01:07.440,ولكن لحسن الحظ، انت تشاهد هذه الحلقة، ,Jordan
1hAfB0EUS4E,00:01:07.458,00:01:11.920,حاشرح تمارين منزليه لعكس الجلوس ومنع تفاقم مشاكله. ,Jordan
1hAfB0EUS4E,00:01:11.925,00:01:17.120,هذه المشاكل ببساطة نتيجة ضعف عضلات معينه بمرور الوقت ,Jordan
1hAfB0EUS4E,00:01:17.147,00:01:21.480,وعضلات أخرى تصبح مفرطة النشاط ولكن يقصر طولها، ,Jordan
1hAfB0EUS4E,00:01:21.488,00:01:25.560,مما يؤدي إلى سحب جسمك إلى هذا الوضع الجديد.,Jordan
1hAfB0EUS4E,00:01:25.577,00:01:30.080,برنامج هالحلقه حيكون على مجموعتين من التمارين التصحيحية، ,Jordan
1hAfB0EUS4E,00:01:30.081,00:01:35.280,الاول روتين الجزء العلوي والثاني روتين الجزء السفلي من الجسم، ,Jordan
1hAfB0EUS4E,00:01:35.303,00:01:38.400,وبتكون كل روتين من 4 تمارين. ,Jordan
1hAfB0EUS4E,00:01:38.401,00:01:42.200,وبنهاية الحلقه، حوضح كيفية دمجها في روتينك اليومي، ,Jordan
1hAfB0EUS4E,00:01:42.239,00:01:47.080,كما عودتكم هالتمارين سريعة وسهلة تستغرق ١٠ دقائق ,Jordan
1hAfB0EUS4E,00:01:47.083,00:01:55.040,ويمكنك القيام بها في أي مكان وهي مصممة بعناية لإطالة العضلات المشدودة وتقوية العضلات الضعيفة ,Jordan
1hAfB0EUS4E,00:01:55.072,00:01:59.000,والعمل على تصحيح أي عدم تناسق في الجسم.,Jordan
1hAfB0EUS4E,00:01:59.035,00:02:03.240,تابع معي للنهاية واشترك بقناة سكون على اليوتيوب او الفيس بوك ,Jordan
1hAfB0EUS4E,00:02:03.250,00:02:08.440,لأنه حتنزل حلقات باستمرار بتشرح معلومات مبسطه لتحسين نمط حياتك، ,Jordan
1hAfB0EUS4E,00:02:08.472,00:02:10.472,ولا أريدها أن تفوتك,Jordan
1hAfB0EUS4E,00:02:16.001,00:02:19.960,حنبدا التمارين بالترتيب كما أفضل ان تمارس. ,Jordan
1hAfB0EUS4E,00:02:19.964,00:02:23.040,الروتين الأول للجزء العلوي من الجسم، ,Jordan
1hAfB0EUS4E,00:02:23.047,00:02:26.720,خلينا نشوف الطرق الصحيحة لممارسه التمارين,Jordan
1hAfB0EUS4E,00:02:26.721,00:02:31.280,١ تمرين  Over And Back او تمرير الحبل,Jordan
1hAfB0EUS4E,00:02:31.313,00:02:34.520,حنستبدل الحبل بمنشفه ذات طول مناسب. ,Jordan
1hAfB0EUS4E,00:02:34.522,00:02:41.600,هذا التمرين يعمل على اطاله عضلات الصدر والكتف القصيرة التي تسبب استدارة الاكتاف.,Jordan
1hAfB0EUS4E,00:02:41.631,00:02:47.320,ببساطة امسك المنشفة من الطرفين وارفع الذراعين لتستقيم مع الاكتاف، ,Jordan
1hAfB0EUS4E,00:02:47.356,00:02:51.360,كلما اتسعت قبضتيك أصبح التمرين أسهل، ,Jordan
1hAfB0EUS4E,00:02:51.361,00:02:55.000,الان شد المنشفة للخارج وبدون ثني الاكواع ,Jordan
1hAfB0EUS4E,00:02:55.032,00:03:00.000,مرر المنشفة فوق رأسك وخلف ظهرك بقدر ما تستطيع. ,Jordan
1hAfB0EUS4E,00:03:00.001,00:03:03.520,ركز خلف الظهر ايضا على شد المنشفة للخارج. ,Jordan
1hAfB0EUS4E,00:03:03.525,00:03:10.360,ابدأ بقبضة أوسع ومع الوقت ضيق المسافة مع تحسن قدرتك على القيام بالحركة. ,Jordan
1hAfB0EUS4E,00:03:10.382,00:03:14.560,وكرر التمرين ١٠-١٥ مره.,Jordan
1hAfB0EUS4E,00:03:14.597,00:03:18.280,٢ تمرين cobra pose او رفع الكوبرا,Jordan
1hAfB0EUS4E,00:03:18.309,00:03:22.000,"يمكن القول أن هذا هو أفضل تمارين معكوس الجلوس, ",Jordan
1hAfB0EUS4E,00:03:22.021,00:03:27.960,لأن الجسم بأكمله ينعكس تمامًا في وضع اطاله عند مقارنته بوضعية الجلوس. ,Jordan
1hAfB0EUS4E,00:03:27.997,00:03:33.560,للقيام بذلك بشكل صحيح استلقِ على بطنك وباعد قدميك بعرض الحوض ,Jordan
1hAfB0EUS4E,00:03:33.596,00:03:38.440,وأصابع القدم مستقيمه. اليدين توضع مباشرة تحت كتفيك، ,Jordan
1hAfB0EUS4E,00:03:38.440,00:03:43.520,ثم قم بشد عضلات الفخذ الرباعية بحيث ترتفع ركبتيك عن الأرض، ,Jordan
1hAfB0EUS4E,00:03:43.536,00:03:46.600,ثم اسحب الواح كتفيك للأسفل، ,Jordan
1hAfB0EUS4E,00:03:46.619,00:03:51.560,الان قم بشد عضلات الضهر لترفع الجزء العلوي من جسمك للأعلى. ,Jordan
1hAfB0EUS4E,00:03:51.589,00:03:58.080,تأكد من استخدام عضلات الظهر الوسطى والسفلية أكثر من دفع ذراعيك إلى الأرض. ,Jordan
1hAfB0EUS4E,00:03:58.081,00:04:01.400,استخدم الذراعين للتوجيه والاستقرار. ,Jordan
1hAfB0EUS4E,00:04:01.415,00:04:05.360,مارس التمرين حتى تستطيع فرد الاكواع باستقامة. ,Jordan
1hAfB0EUS4E,00:04:05.378,00:04:10.775,خذ نفس عميق في هذا الوضع قبل النزول وكرر الحركة ٥-١٠ مرات.,Jordan
1hAfB0EUS4E,00:04:12.453,00:04:17.800,٣ تمرين  Stand and Reach الوقف والوصول,Jordan
1hAfB0EUS4E,00:04:17.800,00:04:23.899,يستخدم التمرين التالي لتصحيح عدم تناسق الاكتاف بسبب شد عضلات الجانب,Jordan
1hAfB0EUS4E,00:04:23.899,00:04:27.360, مثل العضلة الرباعية القطنية. ,Jordan
1hAfB0EUS4E,00:04:27.362,00:04:32.560,في وضع الوقوف الصق القدمين ببعضهما ثم ضع إحدى يديك على الخصر ,Jordan
1hAfB0EUS4E,00:04:32.584,00:04:37.160,ثم مد ذراعك الأخرى لأعلى واحني جسمك للخلف بشكل قطري، ,Jordan
1hAfB0EUS4E,00:04:37.176,00:04:44.880,قم بتجربة زوايا مختلفة حتى تجد أفضل زاوية تحقق أكبر اطاله في جانبك الموضح هنا. ,Jordan
1hAfB0EUS4E,00:04:44.914,00:04:48.840,احتفظ بهذا الوضع لمدة خمس إلى عشر ثوانٍ، ,Jordan
1hAfB0EUS4E,00:04:48.877,00:04:53.080,ثم كرر ١٠ مرات قبل التبديل إلى الجانب الآخر، ,Jordan
1hAfB0EUS4E,00:04:53.092,00:04:57.160, قد تلاحظ أن أحد الجانبين مشدود أكثر من الآخر، ,Jordan
1hAfB0EUS4E,00:04:57.181,00:05:01.240,قم بالتركيز على هذا الجانب.,Jordan
1hAfB0EUS4E,00:05:01.270,00:05:04.720,٤ تمرين wall slides chin tuck ,Jordan
1hAfB0EUS4E,00:05:04.730,00:05:08.160,انزلاق الذراعين وثني الذقن,Jordan
1hAfB0EUS4E,00:05:08.190,00:05:11.760,هذا التمرين تقوية للجزء السفلي لعضله trapezes	 ,Jordan
1hAfB0EUS4E,00:05:11.776,00:05:15.480,التي تساهم في استدارة الاكتاف عندما تضعف، ,Jordan
1hAfB0EUS4E,00:05:15.488,00:05:20.160,وأيضا يقوي عضلات الرقبة التي تساهم في انحناء الرأس الأمامي. ,Jordan
1hAfB0EUS4E,00:05:20.161,00:05:24.240,للقيام بالتمرين، اعطي ظهرك للحائط، ,Jordan
1hAfB0EUS4E,00:05:24.250,00:05:28.840,ظهرك العلوي وأسفل ظهرك يجب ان يصبح مسطحًا تمامًا، ,Jordan
1hAfB0EUS4E,00:05:28.842,00:05:33.680,ثم قم بحركة انزلاق الذراعين لأعلى ولأسفل على الحائط، ,Jordan
1hAfB0EUS4E,00:05:33.686,00:05:36.880,بنفس الوقت قم بإضافة حركه chin tuck ,Jordan
1hAfB0EUS4E,00:05:36.895,00:05:41.840,عن طريق سحب الراس للخلف مع ثني الذقن لأسفل، ,Jordan
1hAfB0EUS4E,00:05:41.865,00:05:46.800,بينما ترفع ذراعيك يجب أن تشعر بتقلص قوي في منتصف ظهرك ,Jordan
1hAfB0EUS4E,00:05:46.835,00:05:53.280,وأثناء قيامك بأداء chin tuck يجب أن تشعر بأن عضلات الجزء الأمامي من عنقك تعمل. ,Jordan
1hAfB0EUS4E,00:05:53.315,00:06:01.120,مزيج هذا التمرين طريقة فعالة لتصحيح كل من استدارة الاكتاف وانحناء الرأس الأمامي.,Jordan
1hAfB0EUS4E,00:06:01.133,00:06:07.000,الان لننتقل إلى الروتين الثاني للتركيز على عضلات الجسم الوسطى والسفلية.,Jordan
1hAfB0EUS4E,00:06:07.025,00:06:10.840,لنبدأ بالتمرين ٥ quadruped thoracic rotation ,Jordan
1hAfB0EUS4E,00:06:10.863,00:06:13.920,او دوران الصدر الرباعي,Jordan
1hAfB0EUS4E,00:06:13.946,00:06:20.000,هذا التمرين يعمل على الحركة الصدرية ومنتصف الظهر الأكثر تيبسًا من الجلوس. ,Jordan
1hAfB0EUS4E,00:06:20.001,00:06:23.560,ابدا بالسجود عالأطراف الأربع على الأرض، ,Jordan
1hAfB0EUS4E,00:06:23.587,00:06:27.640,ارجع الحوض للخلف قليلا لتصبح إحدى يديك ممدودة أمامك ,Jordan
1hAfB0EUS4E,00:06:27.676,00:06:31.000,والأخرى خلف رقبتك بهذا الشكل، ,Jordan
1hAfB0EUS4E,00:06:31.010,00:06:35.320,"انزل كوعك نحو الأرض مع النظر اليه طوال الوقت, ",Jordan
1hAfB0EUS4E,00:06:35.351,00:06:38.400,ثم ارفع كوعك لأعلى بقدر ما تستطيع,Jordan
1hAfB0EUS4E,00:06:38.434,00:06:42.520,ثم قم بالعد ٥ عداة ثم ارجع لأسفل ,Jordan
1hAfB0EUS4E,00:06:42.523,00:06:46.720,كرر التمرين ١٠ مرات قبل الانتقال إلى الجانب التالي ، ,Jordan
1hAfB0EUS4E,00:06:46.738,00:06:51.800,يجب أن تشعر بشد جيد في منطقة منتصف الظهر ,Jordan
1hAfB0EUS4E,00:06:51.834,00:06:57.920,٦ تمرين kneeling hip flexor stretch او ركوع اطاله الورك,Jordan
1hAfB0EUS4E,00:06:57.921,00:07:04.000,في هذا التمري سننتقل إلى شد عضلات الفخذ التي تصبح مشدودة بمرور الوقت. ,Jordan
1hAfB0EUS4E,00:07:04.023,00:07:07.320,شد هذه العضلة يؤدي لسحب عظم الحوض ,Jordan
1hAfB0EUS4E,00:07:07.357,00:07:10.240,ومن ثم يميل للأمام ويبرز من الخلف،,Jordan
1hAfB0EUS4E,00:07:10.241,00:07:14.040,للقيام بالتمرين نبدأ بوضع ركوع ,Jordan
1hAfB0EUS4E,00:07:14.079,00:07:17.520,الركب ثم اخذ خطوه والانحناء للأمام، ,Jordan
1hAfB0EUS4E,00:07:17.539,00:07:21.120,الان مفتاح هذا التمرين هي إمالة الحوض للخلف ,Jordan
1hAfB0EUS4E,00:07:21.125,00:07:25.080,عن طريق شد عضلات المؤخرة وعضلات البطن، ,Jordan
1hAfB0EUS4E,00:07:25.088,00:07:31.520,وبعد ذلك تنحني إلى الأمام بلطف حتى تشعر بشد عميق في فخذ الساق الخلفية، ,Jordan
1hAfB0EUS4E,00:07:31.521,00:07:35.320,حافظ على الوضع النهائي لمدة ٣٠ ثانيه,Jordan
1hAfB0EUS4E,00:07:35.359,00:07:40.920, ثم قم بالتبديل للجانب الآخر.,Jordan
1hAfB0EUS4E,00:07:40.958,00:07:45.400,٧ تمرين pigeon stretch  اطاله الحمام,Jordan
1hAfB0EUS4E,00:07:45.425,00:07:50.560,هذا التمرين يساعد على فتح الوركين و شد عضلات الفخذ العميقة ,Jordan
1hAfB0EUS4E,00:07:50.561,00:07:55.000,ويعالج أي عدم تناسق او ميلان في الظهر والاكتاف، ,Jordan
1hAfB0EUS4E,00:07:55.028,00:08:01.120,واذا كنت تعاني من عرق النسا sciatica فهذا التمرين مصمم لك خصيصا. ,Jordan
1hAfB0EUS4E,00:08:01.121,00:08:04.560,نبدأ التمرين بوضعيه التربع على الأرض ,Jordan
1hAfB0EUS4E,00:08:04.581,00:08:09.520,"ثم قم بإرجاع وفرد احد الرجلين الى الخلف بهذا الشكل, ",Jordan
1hAfB0EUS4E,00:08:09.551,00:08:14.240,"اذا بدأت بالشعور بالشد فتوقف وحافظ على هذا الوضع, ",Jordan
1hAfB0EUS4E,00:08:14.269,00:08:19.200,اما اذا استعطت الاستمرار فتابع بوضع يديك على ركبتك الأمامية ,Jordan
1hAfB0EUS4E,00:08:19.239,00:08:25.680,"وادفع بها لاستقامة جذعك والدوران بلطف لتحريك صدرك للاتجاه المعاكس للرجل الخلفية, ",Jordan
1hAfB0EUS4E,00:08:25.719,00:08:29.280,حتى تشعر بشد عميق في الورك واسفل الظهر، ,Jordan
1hAfB0EUS4E,00:08:29.305,00:08:35.000,"بإمكانك التحرك بزوايا مختلفة لتعديل الشد المناسب لك, ",Jordan
1hAfB0EUS4E,00:08:35.030,00:08:41.000,قم بعد٣٠ -٤٥ ثانيه ثم بدل إلى الجانب الآخر. ,Jordan
1hAfB0EUS4E,00:08:41.006,00:08:44.840,ستلاحظ أن أحد الجانبين متيبس أكثر من ,Jordan
1hAfB0EUS4E,00:08:44.844,00:08:50.920,الآخر خاصةً إذا كنت تجلس بوضع أحد ساقيك على الاخرى. ,Jordan
1hAfB0EUS4E,00:08:50.946,00:08:55.520,"أخيرًا
٨ تمرين Glute Bridge الجسر",Jordan
1hAfB0EUS4E,00:08:55.538,00:09:01.000,يساعد بتقوية عضلات المؤخرة الضعيفة نتيجة الجلوس لفترات طويلة ,Jordan
1hAfB0EUS4E,00:09:01.011,00:09:03.840,وتساهم في بروز المؤخرة. ,Jordan
1hAfB0EUS4E,00:09:03.841,00:09:09.560,من الضروري أن تقوم بالتمارين السابقة أولاً لإرخاء العضلات المشدودة الأمامية ,Jordan
1hAfB0EUS4E,00:09:09.566,00:09:12.640,وتسهيل عمل هذا التمرين بفعالية. ,Jordan
1hAfB0EUS4E,00:09:12.641,00:09:18.720,لأداء التمرين استلقي على ظهرك مع ثني ركبتيك وإبقاء قدميك مسطحة على الأرض، ,Jordan
1hAfB0EUS4E,00:09:18.743,00:09:24.440,مفتاح التمرين هو ميلان الحوض للأمام عن طريق شد او تقليص عضلات البطن، ,Jordan
1hAfB0EUS4E,00:09:24.468,00:09:30.680,بعد ذلك استخدام عضله المؤخرة لدفع الوركين للأعلى حتى يستقيم الظهر، ,Jordan
1hAfB0EUS4E,00:09:30.696,00:09:34.640,عد الى ٥ ثم انزل وكرر ١٠ مرات. ,Jordan
1hAfB0EUS4E,00:09:34.659,00:09:39.600,بمرور الوقت، يمكنك التقدم بالتمرين برفع ساق عن الارض، ,Jordan
1hAfB0EUS4E,00:09:39.629,00:09:46.320,يساعد هذا التمرين في تصحيح أي عدم تناسق في عضلات المؤخرة واستواء الحوض.,Jordan
1hAfB0EUS4E,00:09:46.338,00:09:51.160,أخيرا وليس اخرا لكي تجني الفوائد العلاجية من التمرين ,Jordan
1hAfB0EUS4E,00:09:51.182,00:09:56.880,إليك تلخيص المجموعتين وعدد مرات التكرار المطلوب عملها يوميا، ,Jordan
1hAfB0EUS4E,00:09:56.907,00:10:00.000,ولكي تدمج التمارين في روتينك اليومي ,Jordan
1hAfB0EUS4E,00:10:00.001,00:10:06.480,فاضل طريقه هي ان تأخذ فترة استراحة وأداء تمرين واحد كل ٥٠ دقيقة من الجلوس ,Jordan
1hAfB0EUS4E,00:10:06.481,00:10:08.481,"ثم تابع عملك, ",Jordan
1hAfB0EUS4E,00:10:08.482,00:10:14.080,ابدا بالتمرين الاول وبالترتيب مرورا حتى التمرين الثامن خلال يومك,Jordan
